model,sensor,site_id,band,sd_train,p09,truth,model_value,model_move,truth_move,persistence_move,last3_mean_move,own_mean_move,linear9_move,linear4_move,holt_damped_move,nearest_rule,nearest_dist,direction_ok,direction_ok_persistence,direction_ok_last3_mean,direction_ok_own_mean,direction_ok_linear9,direction_ok_linear4,direction_ok_holt_damped
gpt-oss-120b (default effort),sentinel2,treatment_0013,NDWI,0.12430263654397301,-0.7511645400974586,-0.7352610505741126,-0.762,-0.08716999255851098,0.1279416910655792,0.0,-0.09027299873499949,1.0717760633615505,0.2213002783527016,-1.4739398868865625,0.02693542330074317,last3_mean,0.0031030061764885097,0,0,0,1,1,0,1
ensemble,sentinel2,treatment_0013,NDWI,0.12430263654397301,-0.7511645400974586,-0.7352610505741126,-0.7275,0.19037842442776376,0.1279416910655792,0.0,-0.09027299873499949,1.0717760633615505,0.2213002783527016,-1.4739398868865625,0.02693542330074317,linear9,0.030921853924937848,1,0,0,1,1,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0014,B2,0.029367051354771245,0.0376618273695734,0.0492215029031269,0.037,-0.02253639160357435,0.3936273817178927,0.0,0.0076644323019612135,0.4727759320812866,0.5728042484205624,-1.2250321344946888,0.22781343069063945,persistence,0.02253639160357435,0,0,1,1,1,0,1
gpt-oss-120b,sentinel2,treatment_0014,B2,0.029367051354771245,0.0376618273695734,0.0492215029031269,0.036,-0.05658815893695123,0.3936273817178927,0.0,0.0076644323019612135,0.4727759320812866,0.5728042484205624,-1.2250321344946888,0.22781343069063945,persistence,0.05658815893695123,0,0,1,1,1,0,1
gpt-oss-120b (default effort),sentinel2,treatment_0014,B2,0.029367051354771245,0.0376618273695734,0.0492215029031269,0.04,0.0796189103965563,0.3936273817178927,0.0,0.0076644323019612135,0.4727759320812866,0.5728042484205624,-1.2250321344946888,0.22781343069063945,last3_mean,0.07195447809459508,1,0,1,1,1,0,1
ensemble,sentinel2,treatment_0014,B2,0.029367051354771245,0.0376618273695734,0.0492215029031269,0.0365,-0.03956227527026279,0.3936273817178927,0.0,0.0076644323019612135,0.4727759320812866,0.5728042484205624,-1.2250321344946888,0.22781343069063945,persistence,0.03956227527026279,0,0,1,1,1,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0014,B3,0.02978374175935828,0.0611843300375087,0.0670042104941307,0.06,-0.03976431326452044,0.19540461046313473,0.0,0.18698746652305845,0.247216269881692,0.9067453574783746,-1.1016061051711201,0.32940359819131937,persistence,0.03976431326452044,0,0,1,1,1,0,1
gpt-oss-120b,sentinel2,treatment_0014,B3,0.02978374175935828,0.0611843300375087,0.0670042104941307,0.058,-0.10691504322179922,0.19540461046313473,0.0,0.18698746652305845,0.247216269881692,0.9067453574783746,-1.1016061051711201,0.32940359819131937,persistence,0.10691504322179922,0,0,1,1,1,0,1
gpt-oss-120b (default effort),sentinel2,treatment_0014,B3,0.02978374175935828,0.0611843300375087,0.0670042104941307,0.065,0.12811251162867707,0.19540461046313473,0.0,0.18698746652305845,0.247216269881692,0.9067453574783746,-1.1016061051711201,0.32940359819131937,last3_mean,0.05887495489438138,1,0,1,1,1,0,1
ensemble,sentinel2,treatment_0014,B3,0.02978374175935828,0.0611843300375087,0.0670042104941307,0.059,-0.07333967824315994,0.19540461046313473,0.0,0.18698746652305845,0.247216269881692,0.9067453574783746,-1.1016061051711201,0.32940359819131937,persistence,0.07333967824315994,0,0,1,1,1,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0014,B4,0.029011012083098423,0.033515434814607,0.0397794579826138,0.035,0.051172471375374805,0.21591880869458435,0.0,-0.01325563176828067,1.0264766913278651,0.3612318495973468,-1.3352850226430677,0.2221372765872151,persistence,0.051172471375374805,1,0,0,1,1,0,1
gpt-oss-120b,sentinel2,treatment_0014,B4,0.029011012083098423,0.033515434814607,0.0397794579826138,0.032,-0.052236537293708404,0.21591880869458435,0.0,-0.01325563176828067,1.0264766913278651,0.3612318495973468,-1.3352850226430677,0.2221372765872151,last3_mean,0.03898090552542773,0,0,0,1,1,0,1
gpt-oss-120b (default effort),sentinel2,treatment_0014,B4,0.029011012083098423,0.033515434814607,0.0397794579826138,0.035,0.051172471375374805,0.21591880869458435,0.0,-0.01325563176828067,1.0264766913278651,0.3612318495973468,-1.3352850226430677,0.2221372765872151,persistence,0.051172471375374805,1,0,0,1,1,0,1
ensemble,sentinel2,treatment_0014,B4,0.029011012083098423,0.033515434814607,0.0397794579826138,0.0335,-0.0005320329591667998,0.21591880869458435,0.0,-0.01325563176828067,1.0264766913278651,0.3612318495973468,-1.3352850226430677,0.2221372765872151,persistence,0.0005320329591667998,0,0,0,1,1,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0014,B8,0.16762776319845862,0.4625170427483094,0.4250668071830474,0.45,-0.07467165646952026,-0.22341308414957342,0.0,0.30316792433550843,-0.9301283591641921,0.6694490802129741,0.5738165541122153,-0.38932616074057486,persistence,0.07467165646952026,1,0,0,1,0,0,1
gpt-oss-120b,sentinel2,treatment_0014,B8,0.16762776319845862,0.4625170427483094,0.4250668071830474,0.44,-0.1343276454846619,-0.22341308414957342,0.0,0.30316792433550843,-0.9301283591641921,0.6694490802129741,0.5738165541122153,-0.38932616074057486,persistence,0.1343276454846619,1,0,0,1,0,0,1
gpt-oss-120b (default effort),sentinel2,treatment_0014,B8,0.16762776319845862,0.4625170427483094,0.4250668071830474,0.42,-0.2536396235149451,-0.22341308414957342,0.0,0.30316792433550843,-0.9301283591641921,0.6694490802129741,0.5738165541122153,-0.38932616074057486,holt_damped,0.13568653722562973,1,0,0,1,0,0,1
ensemble,sentinel2,treatment_0014,B8,0.16762776319845862,0.4625170427483094,0.4250668071830474,0.445,-0.10449965097709107,-0.22341308414957342,0.0,0.30316792433550843,-0.9301283591641921,0.6694490802129741,0.5738165541122153,-0.38932616074057486,persistence,0.10449965097709107,1,0,0,1,0,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0014,B11,0.03448977727660899,0.2376797666939178,0.225572537014723,0.24,0.06727307304636546,-0.35103821002073987,0.0,0.06029122644467557,0.022485997070038635,0.6667216456724059,-0.21971354566021892,-0.09502696015432546,last3_mean,0.006981846601689885,0,0,0,0,0,1,1
gpt-oss-120b,sentinel2,treatment_0014,B11,0.03448977727660899,0.2376797666939178,0.225572537014723,0.235,-0.07769741951146879,-0.35103821002073987,0.0,0.06029122644467557,0.022485997070038635,0.6667216456724059,-0.21971354566021892,-0.09502696015432546,holt_damped,0.017329540642856675,1,0,0,0,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0014,B11,0.03448977727660899,0.2376797666939178,0.225572537014723,0.24,0.06727307304636546,-0.35103821002073987,0.0,0.06029122644467557,0.022485997070038635,0.6667216456724059,-0.21971354566021892,-0.09502696015432546,last3_mean,0.006981846601689885,0,0,0,0,0,1,1
ensemble,sentinel2,treatment_0014,B11,0.03448977727660899,0.2376797666939178,0.225572537014723,0.2375,-0.0052121732325516625,-0.35103821002073987,0.0,0.06029122644467557,0.022485997070038635,0.6667216456724059,-0.21971354566021892,-0.09502696015432546,persistence,0.0052121732325516625,1,0,0,0,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0014,B12,0.03670826957186111,0.0983991275411203,0.0979207332780368,0.1,0.04361067621958561,-0.013032329463174197,0.0,0.09189339260066691,1.129557566016442,0.415298678443815,-0.9445836603408952,-0.054598603255349216,persistence,0.04361067621958561,0,0,0,0,0,1,1
gpt-oss-120b,sentinel2,treatment_0014,B12,0.03670826957186111,0.0983991275411203,0.0979207332780368,0.095,-0.09259841394773673,-0.013032329463174197,0.0,0.09189339260066691,1.129557566016442,0.415298678443815,-0.9445836603408952,-0.054598603255349216,holt_damped,0.03799981069238751,1,0,0,0,0,1,1
gpt-oss-120b (default effort),sentinel2,treatment_0014,B12,0.03670826957186111,0.0983991275411203,0.0979207332780368,0.102,0.09809431228651416,-0.013032329463174197,0.0,0.09189339260066691,1.129557566016442,0.415298678443815,-0.9445836603408952,-0.054598603255349216,last3_mean,0.006200919685847253,0,0,0,0,0,1,1
ensemble,sentinel2,treatment_0014,B12,0.03670826957186111,0.0983991275411203,0.0979207332780368,0.0975,-0.024493868864075556,-0.013032329463174197,0.0,0.09189339260066691,1.129557566016442,0.415298678443815,-0.9445836603408952,-0.054598603255349216,persistence,0.024493868864075556,1,0,0,0,0,1,1
Kimi-K3-thinking-low,sentinel2,treatment_0014,NDVI,0.21671799259364216,0.8642898124142635,0.8264472818750924,0.856,-0.03825161129933204,-0.17461646855564897,0.0,0.06001412759048956,-1.254506666284014,0.19721781042666223,0.8331795740620374,0.07294366852047086,persistence,0.03825161129933204,1,0,0,1,0,0,0
gpt-oss-120b,sentinel2,treatment_0014,NDVI,0.21671799259364216,0.8642898124142635,0.8264472818750924,0.85,-0.06593736054512875,-0.17461646855564897,0.0,0.06001412759048956,-1.254506666284014,0.19721781042666223,0.8331795740620374,0.07294366852047086,persistence,0.06593736054512875,1,0,0,1,0,0,0
gpt-oss-120b (default effort),sentinel2,treatment_0014,NDVI,0.21671799259364216,0.8642898124142635,0.8264472818750924,0.85,-0.06593736054512875,-0.17461646855564897,0.0,0.06001412759048956,-1.254506666284014,0.19721781042666223,0.8331795740620374,0.07294366852047086,persistence,0.06593736054512875,1,0,0,1,0,0,0
ensemble,sentinel2,treatment_0014,NDVI,0.21671799259364216,0.8642898124142635,0.8264472818750924,0.853,-0.05209448592223039,-0.17461646855564897,0.0,0.06001412759048956,-1.254506666284014,0.19721781042666223,0.8331795740620374,0.07294366852047086,persistence,0.05209448592223039,1,0,0,1,0,0,0
Kimi-K3-thinking-low,sentinel2,treatment_0014,NDWI,0.13223569017345038,-0.7659134942811443,-0.7232468380710445,-0.765,0.006908076631551442,0.32265613129205106,0.0,-0.023657981991432923,1.170371234698849,0.22543886989166048,-1.2686983983776745,0.08317345499771502,persistence,0.006908076631551442,1,0,0,1,1,0,1
gpt-oss-120b,sentinel2,treatment_0014,NDWI,0.13223569017345038,-0.7659134942811443,-0.7232468380710445,-0.76,0.04471935128396657,0.32265613129205106,0.0,-0.023657981991432923,1.170371234698849,0.22543886989166048,-1.2686983983776745,0.08317345499771502,holt_damped,0.038454103713748446,1,0,0,1,1,0,1
gpt-oss-120b (default effort),sentinel2,treatment_0014,NDWI,0.13223569017345038,-0.7659134942811443,-0.7232468380710445,-0.766,-0.0006541782989315834,0.32265613129205106,0.0,-0.023657981991432923,1.170371234698849,0.22543886989166048,-1.2686983983776745,0.08317345499771502,persistence,0.0006541782989315834,0,0,0,1,1,0,1
ensemble,sentinel2,treatment_0014,NDWI,0.13223569017345038,-0.7659134942811443,-0.7232468380710445,-0.7625,0.025813713957759426,0.32265613129205106,0.0,-0.023657981991432923,1.170371234698849,0.22543886989166048,-1.2686983983776745,0.08317345499771502,persistence,0.025813713957759426,1,0,0,1,1,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0015,B2,0.012479570883950254,0.039095490187554,0.0454476585204132,0.038,-0.08778268081019416,0.5090053489762705,0.0,0.9072597540541608,0.5241286651810564,1.0355006682106986,-0.20276663530816677,0.6738658096815445,persistence,0.08778268081019416,0,0,1,1,1,0,1
gpt-oss-120b,sentinel2,treatment_0015,B2,0.012479570883950254,0.039095490187554,0.0454476585204132,0.038,-0.08778268081019416,0.5090053489762705,0.0,0.9072597540541608,0.5241286651810564,1.0355006682106986,-0.20276663530816677,0.6738658096815445,persistence,0.08778268081019416,0,0,1,1,1,0,1
gpt-oss-120b (default effort),sentinel2,treatment_0015,B2,0.012479570883950254,0.039095490187554,0.0454476585204132,0.038,-0.08778268081019416,0.5090053489762705,0.0,0.9072597540541608,0.5241286651810564,1.0355006682106986,-0.20276663530816677,0.6738658096815445,persistence,0.08778268081019416,0,0,1,1,1,0,1
ensemble,sentinel2,treatment_0015,B2,0.012479570883950254,0.039095490187554,0.0454476585204132,0.038,-0.08778268081019416,0.5090053489762705,0.0,0.9072597540541608,0.5241286651810564,1.0355006682106986,-0.20276663530816677,0.6738658096815445,persistence,0.08778268081019416,0,0,1,1,1,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0015,B3,0.015949826550077595,0.0613252426812997,0.065050371396217,0.057,-0.27117803869024865,0.23355292944544137,0.0,0.9669793450911729,0.3175504011296734,1.2794434525009954,-0.08256630777820012,0.47049641483305304,linear4,0.18861173091204853,0,0,1,1,1,0,1
gpt-oss-120b,sentinel2,treatment_0015,B3,0.015949826550077595,0.0613252426812997,0.065050371396217,0.059,-0.1457848255590209,0.23355292944544137,0.0,0.9669793450911729,0.3175504011296734,1.2794434525009954,-0.08256630777820012,0.47049641483305304,linear4,0.06321851778082077,0,0,1,1,1,0,1
gpt-oss-120b (default effort),sentinel2,treatment_0015,B3,0.015949826550077595,0.0613252426812997,0.065050371396217,0.055,-0.39657125182147684,0.23355292944544137,0.0,0.9669793450911729,0.3175504011296734,1.2794434525009954,-0.08256630777820012,0.47049641483305304,linear4,0.3140049440432767,0,0,1,1,1,0,1
ensemble,sentinel2,treatment_0015,B3,0.015949826550077595,0.0613252426812997,0.065050371396217,0.057999999999999996,-0.208481432124635,0.23355292944544137,0.0,0.9669793450911729,0.3175504011296734,1.2794434525009954,-0.08256630777820012,0.47049641483305304,linear4,0.12591512434643487,0,0,1,1,1,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0015,B4,0.016901443616829985,0.0436683812468211,0.0463848466131983,0.041,-0.15787889527756058,0.16072386643187214,0.0,0.9170851275077438,1.7293450864424926,0.8665384638090577,-0.6045280079371904,-0.4786652214488692,persistence,0.15787889527756058,0,0,1,1,1,0,0
gpt-oss-120b,sentinel2,treatment_0015,B4,0.016901443616829985,0.0436683812468211,0.0463848466131983,0.042,-0.09871235171649878,0.16072386643187214,0.0,0.9170851275077438,1.7293450864424926,0.8665384638090577,-0.6045280079371904,-0.4786652214488692,persistence,0.09871235171649878,0,0,1,1,1,0,0
gpt-oss-120b (default effort),sentinel2,treatment_0015,B4,0.016901443616829985,0.0436683812468211,0.0463848466131983,0.04,-0.21704543883862235,0.16072386643187214,0.0,0.9170851275077438,1.7293450864424926,0.8665384638090577,-0.6045280079371904,-0.4786652214488692,persistence,0.21704543883862235,0,0,1,1,1,0,0
ensemble,sentinel2,treatment_0015,B4,0.016901443616829985,0.0436683812468211,0.0463848466131983,0.0415,-0.12829562349702966,0.16072386643187214,0.0,0.9170851275077438,1.7293450864424926,0.8665384638090577,-0.6045280079371904,-0.4786652214488692,persistence,0.12829562349702966,0,0,1,1,1,0,0
Kimi-K3-thinking-low,sentinel2,treatment_0015,B8,0.11750409315218338,0.3870406979669143,0.3922792574774363,0.36,-0.23012558321600796,0.044581932169268014,0.0,0.3422528152506865,-0.9367210529526285,0.5965663115484603,0.683164382875417,-0.022843299154954012,holt_damped,0.20728228406105395,0,0,1,0,1,1,0
gpt-oss-120b,sentinel2,treatment_0015,B8,0.11750409315218338,0.3870406979669143,0.3922792574774363,0.36,-0.23012558321600796,0.044581932169268014,0.0,0.3422528152506865,-0.9367210529526285,0.5965663115484603,0.683164382875417,-0.022843299154954012,holt_damped,0.20728228406105395,0,0,1,0,1,1,0
gpt-oss-120b (default effort),sentinel2,treatment_0015,B8,0.11750409315218338,0.3870406979669143,0.3922792574774363,0.35,-0.3152290015884104,0.044581932169268014,0.0,0.3422528152506865,-0.9367210529526285,0.5965663115484603,0.683164382875417,-0.022843299154954012,holt_damped,0.29238570243345635,0,0,1,0,1,1,0
ensemble,sentinel2,treatment_0015,B8,0.11750409315218338,0.3870406979669143,0.3922792574774363,0.36,-0.23012558321600796,0.044581932169268014,0.0,0.3422528152506865,-0.9367210529526285,0.5965663115484603,0.683164382875417,-0.022843299154954012,holt_damped,0.20728228406105395,0,0,1,0,1,1,0
Kimi-K3-thinking-low,sentinel2,treatment_0015,B11,0.029470221037206958,0.2175104157523353,0.2107689407969465,0.205,-0.4245104146501162,-0.22875549344803003,0.0,0.7952317717547734,0.5803181953923642,1.3464311088587353,-0.33523907197588004,0.0681958262721392,linear4,0.08927134267423614,1,0,0,0,0,1,0
gpt-oss-120b,sentinel2,treatment_0015,B11,0.029470221037206958,0.2175104157523353,0.2107689407969465,0.2,-0.5941732072598948,-0.22875549344803003,0.0,0.7952317717547734,0.5803181953923642,1.3464311088587353,-0.33523907197588004,0.0681958262721392,linear4,0.2589341352840147,1,0,0,0,0,1,0
gpt-oss-120b (default effort),sentinel2,treatment_0015,B11,0.029470221037206958,0.2175104157523353,0.2107689407969465,0.194,-0.7977685583916301,-0.22875549344803003,0.0,0.7952317717547734,0.5803181953923642,1.3464311088587353,-0.33523907197588004,0.0681958262721392,linear4,0.46252948641575004,1,0,0,0,0,1,0
ensemble,sentinel2,treatment_0015,B11,0.029470221037206958,0.2175104157523353,0.2107689407969465,0.2025,-0.509341810955005,-0.22875549344803003,0.0,0.7952317717547734,0.5803181953923642,1.3464311088587353,-0.33523907197588004,0.0681958262721392,linear4,0.17410273897912493,1,0,0,0,0,1,0
Kimi-K3-thinking-low,sentinel2,treatment_0015,B12,0.024309428028089542,0.1059329109528277,0.1065526634594886,0.098,-0.3263306295673109,0.02549432697243164,0.0,0.8849075149495645,1.5163341120792704,1.1913193352843028,-0.729183735810063,0.038726555201044725,persistence,0.3263306295673109,0,0,1,1,1,0,1
gpt-oss-120b,sentinel2,treatment_0015,B12,0.024309428028089542,0.1059329109528277,0.1065526634594886,0.095,-0.44973953892270596,0.02549432697243164,0.0,0.8849075149495645,1.5163341120792704,1.1913193352843028,-0.729183735810063,0.038726555201044725,linear4,0.27944419688735705,0,0,1,1,1,0,1
gpt-oss-120b (default effort),sentinel2,treatment_0015,B12,0.024309428028089542,0.1059329109528277,0.1065526634594886,0.088,-0.7376936607519611,0.02549432697243164,0.0,0.8849075149495645,1.5163341120792704,1.1913193352843028,-0.729183735810063,0.038726555201044725,linear4,0.008509924941898062,0,0,1,1,1,0,1
ensemble,sentinel2,treatment_0015,B12,0.024309428028089542,0.1059329109528277,0.1065526634594886,0.0965,-0.38803508424500843,0.02549432697243164,0.0,0.8849075149495645,1.5163341120792704,1.1913193352843028,-0.729183735810063,0.038726555201044725,linear4,0.3411486515650546,0,0,1,1,1,0,1
Kimi-K3-thinking-low,sentinel2,treatment_0015,NDVI,0.1655250512053243,0.7934304861650608,0.7905632675800583,0.785,-0.05093178406332755,-0.017321961625288224,0.0,-0.20098970447998482,-1.4747380217817934,0.08248385736376117,0.6794011659712146,0.11661009688980764,persistence,0.05093178406332755,1,0,1,1,0,0,0
gpt-oss-120b,sentinel2,treatment_0015,NDVI,0.1655250512053243,0.7934304861650608,0.7905632675800583,0.78,-0.08113869210287132,-0.017321961625288224,0.0,-0.20098970447998482,-1.4747380217817934,0.08248385736376117,0.6794011659712146,0.11661009688980764,persistence,0.08113869210287132,1,0,1,1,0,0,0
gpt-oss-120b (default effort),sentinel2,treatment_0015,NDVI,0.1655250512053243,0.7934304861650608,0.7905632675800583,0.78,-0.08113869210287132,-0.017321961625288224,0.0,-0.20098970447998482,-1.4747380217817934,0.08248385736376117,0.6794011659712146,0.11661009688980764,persistence,0.08113869210287132,1,0,1,1,0,0,0
ensemble,sentinel2,treatment_0015,NDVI,0.1655250512053243,0.7934304861650608,0.7905632675800583,0.7825,-0.06603523808309977,-0.017321961625288224,0.0,-0.20098970447998482,-1.4747380217817934,0.08248385736376117,0.6794011659712146,0.11661009688980764,persistence,0.06603523808309977,1,0,1,1,0,0,0
