treatment_site_id,sensor,band,band_label,band_description,number_of_controls,treatment_before_mean,treatment_after_mean,treatment_change_mean,mean_control_before_mean,mean_control_after_mean,mean_control_change_mean,mean_adjusted_effect,median_control_before_mean,median_control_after_mean,median_control_change_mean,median_adjusted_effect,treatment_before_valid_fraction,treatment_after_valid_fraction,mean_control_before_valid_fraction,mean_control_after_valid_fraction
treatment_0024,sentinel2,emb_037,Embedding dimension 37,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.3925654590129852,0.4786168336868286,0.0860513746738433,0.2986037135124206,0.4756566882133484,0.1770529747009277,-0.0910016000270843,0.3006327450275421,0.4762805700302124,0.1756478250026703,-0.0895964503288269,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_038,Embedding dimension 38,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,1.148783802986145,1.4024603366851809,0.2536765336990356,1.057516098022461,1.4833393096923828,0.4258232116699219,-0.1721466779708862,1.0318639278411863,1.4593865871429443,0.4275226593017578,-0.1738461256027221,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_039,Embedding dimension 39,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.2892666161060333,-0.2605650424957275,0.0287015736103057,-0.2875740230083465,-0.2101190537214279,0.0774549692869186,-0.0487533956766128,-0.2841380536556244,-0.2051423192024231,0.0789957344532013,-0.0502941608428955,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_040,Embedding dimension 40,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.793340802192688,-0.6650217771530151,0.1283190250396728,-0.9476683735847472,-0.7062885165214539,0.2413798570632934,-0.1130608320236206,-0.9415168762207032,-0.692285418510437,0.2492314577102661,-0.1209124326705932,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_041,Embedding dimension 41,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.1594283729791641,0.3562806844711303,0.1968523114919662,0.1758104264736175,0.5099990367889404,0.3341886103153229,-0.1373362988233566,0.1964966356754303,0.495436817407608,0.2989401817321777,-0.1020878702402114,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_042,Embedding dimension 42,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.3540393114089966,-0.3636564910411834,-0.0096171796321868,-0.3187716901302337,-0.3357388377189636,-0.0169671475887298,0.0073499679565429,-0.336211234331131,-0.3531559109687805,-0.0169446766376495,0.0073274970054626,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_043,Embedding dimension 43,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.723262369632721,-0.6405016183853149,0.082760751247406,-0.7646133303642273,-0.5179229378700256,0.2466903924942016,-0.1639296412467956,-0.782408595085144,-0.5174418687820435,0.2649667263031006,-0.1822059750556945,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_044,Embedding dimension 44,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0637152120471,0.0897357314825058,0.0260205194354057,0.1162658557295799,0.0107922060415148,-0.1054736524820327,0.1314941644668579,0.1113141030073165,0.0180904995650053,-0.0932236015796661,0.1192441210150718,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_045,Embedding dimension 45,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.5499762892723083,0.1387290954589843,-0.411247193813324,0.6764601469039917,0.1576315909624099,-0.5188285708427429,0.1075813770294189,0.6588860154151917,0.1401546001434326,-0.518731415271759,0.107484221458435,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_046,Embedding dimension 46,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.25252166390419,0.3327305018901825,0.0802088379859924,0.196143090724945,0.2238306105136871,0.027687519788742,0.0525213181972503,0.1985312700271606,0.2298371642827987,0.0313058942556381,0.0489029437303543,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_047,Embedding dimension 47,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.7843409776687622,0.6309226751327515,-0.1534183025360107,0.7794965505599976,0.6886914968490601,-0.0908050537109375,-0.0626132488250732,0.8098853826522827,0.6957636475563049,-0.1141217350959777,-0.0392965674400329,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_048,Embedding dimension 48,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.3488131761550903,0.0827017799019813,-0.2661114037036896,0.4469315409660339,0.1015424132347107,-0.3453891277313232,0.0792777240276336,0.4391119182109833,0.0865206271409988,-0.3525912761688232,0.0864798724651336,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_049,Embedding dimension 49,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.4288049638271332,0.2931542694568634,-0.1356506943702697,0.4962998032569885,0.1913535892963409,-0.3049462139606476,0.1692955195903778,0.5186440348625183,0.193686306476593,-0.3249577283859253,0.1893070340156555,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_050,Embedding dimension 50,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.0043605086393654,-0.2481293529272079,-0.2524898648262024,-0.0288788862526416,-0.3419174551963806,-0.313038557767868,0.0605486929416656,-0.0228712018579244,-0.3315047025680542,-0.3086335062980652,0.0561436414718627,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_051,Embedding dimension 51,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.3118810057640075,0.4547894299030304,0.1429084241390228,0.4137594103813171,0.420790284872055,0.0070308744907379,0.1358775496482849,0.4209161400794983,0.4092008173465729,-0.0117153227329254,0.1546237468719482,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_052,Embedding dimension 52,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.3736951649188995,0.2654512822628021,-0.1082438826560974,0.3559812903404236,0.2242825925350189,-0.1316986978054046,0.0234548151493072,0.3518292903900146,0.2050516754388809,-0.1467776149511337,0.0385337322950363,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_053,Embedding dimension 53,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.3201869130134582,-0.1944439858198166,0.1257429271936416,-0.2721079289913177,-0.2002375572919845,0.0718703716993331,0.0538725554943084,-0.2727364599704742,-0.190237820148468,0.0824986398220062,0.0432442873716354,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_054,Embedding dimension 54,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.1461920589208603,0.4466088712215423,0.3004168272018432,0.1684885770082473,0.4412513673305511,0.2727627754211426,0.0276540517807006,0.1748013496398925,0.4372243881225586,0.262423038482666,0.0379937887191772,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_055,Embedding dimension 55,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.278798758983612,-0.0948958247900009,-0.3736945986747741,0.2458977997303009,-0.1415376961231231,-0.3874354958534241,0.0137408971786499,0.3054169714450836,-0.1449484378099441,-0.4503654241561889,0.0766708254814148,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_056,Embedding dimension 56,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.2533490359783172,-0.2005806714296341,-0.4539297223091125,0.3194620013236999,-0.1605462729930877,-0.4800082743167877,0.0260785520076751,0.3279895782470703,-0.173991322517395,-0.5019809007644653,0.0480511784553527,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_057,Embedding dimension 57,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.3369424045085907,0.2265982925891876,-0.110344111919403,0.3685550689697265,0.2887151539325714,-0.0798399150371551,-0.0305041968822479,0.3946241736412048,0.2861201763153076,-0.1085039973258972,-0.0018401145935058,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_058,Embedding dimension 58,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.8266200423240662,0.3808422386646271,-0.4457778036594391,0.7765151858329773,0.4786546230316162,-0.2978605628013611,-0.147917240858078,0.7618351578712463,0.4550740420818329,-0.3067611157894134,-0.1390166878700256,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_059,Embedding dimension 59,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.4697745144367218,-0.243764042854309,0.2260104715824127,-0.4715684354305267,-0.2809850573539734,0.1905833780765533,0.0354270935058593,-0.4679308533668518,-0.2918059527873993,0.1761249005794525,0.0498855710029602,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_060,Embedding dimension 60,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.2308499962091446,-0.2076583355665207,0.0231916606426239,-0.3075735569000244,-0.3188548684120178,-0.0112813115119934,0.0344729721546173,-0.2733608484268188,-0.3107459545135498,-0.0373851060867309,0.0605767667293548,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_061,Embedding dimension 61,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.0483878292143344,0.2313154339790344,0.2797032594680786,0.0186166372150182,0.2118609398603439,0.1932443082332611,0.0864589512348175,0.0145305078476667,0.2204407453536987,0.2059102356433868,0.0737930238246917,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_062,Embedding dimension 62,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1567809730768203,0.0983915477991104,0.2551725208759308,-0.1361451297998428,0.0432019531726837,0.1793470829725265,0.0758254379034042,-0.1314036548137664,0.0404769480228424,0.1718806028366089,0.0832919180393219,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_063,Embedding dimension 63,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.0705917477607727,-0.0683411881327629,0.0022505596280097,-0.017096858471632,-0.0466256737709045,-0.0295288152992725,0.0317793749272823,-0.0057847406715154,-0.0444735810160636,-0.038688838481903,0.0409393981099128,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_064,Embedding dimension 64,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.1238496229052543,-0.3472848832607269,-0.2234352529048919,0.0230164043605327,-0.2951023876667022,-0.3181187808513641,0.0946835279464721,0.018827635794878,-0.2955180406570434,-0.3143456876277923,0.0909104347229003,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_065,Embedding dimension 65,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.2585887908935547,0.0367117822170257,0.2953005731105804,-0.2651329934597015,0.038159143179655,0.3032921254634857,-0.0079915523529052,-0.2699633836746216,0.0613080039620399,0.3312713801860809,-0.0359708070755004,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_066,Embedding dimension 66,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.6245377659797668,0.3324857354164123,-0.2920520305633545,0.5275520086288452,0.2999108433723449,-0.2276411652565002,-0.0644108653068542,0.524859607219696,0.3064841032028198,-0.2183755040168762,-0.0736765265464782,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_067,Embedding dimension 67,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.0921621695160865,-0.2627205550670624,-0.1705583930015564,-0.169116586446762,-0.1578294336795807,0.0112871527671813,-0.1818455457687378,-0.1327854841947555,-0.155862271785736,-0.0230767875909805,-0.1474816054105758,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_068,Embedding dimension 68,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.942164957523346,-0.6238967180252075,0.3182682394981384,-1.0468887090682983,-0.5824575424194336,0.4644311666488647,-0.1461629271507263,-1.0748265981674194,-0.5756508111953735,0.4991757869720459,-0.1809075474739074,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_069,Embedding dimension 69,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.4358645677566528,0.1228828504681587,-0.3129817247390747,0.5272244215011597,0.2599428296089172,-0.2672815918922424,-0.0457001328468322,0.5131548643112183,0.2561720013618469,-0.2569828629493713,-0.0559988617897033,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_070,Embedding dimension 70,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,-0.4903452694416046,-0.6094785332679749,-0.1191332638263702,-0.4463387429714203,-0.6051571369171143,-0.1588183939456939,0.0396851301193237,-0.4257580637931824,-0.6030738949775696,-0.1773158311843872,0.0581825673580169,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_071,Embedding dimension 71,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.6321179270744324,0.4543081820011139,-0.1778097450733184,0.5925570726394653,0.4974334836006164,-0.0951235890388488,-0.0826861560344696,0.592790424823761,0.4958803951740265,-0.0969100296497345,-0.0808997154235839,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_072,Embedding dimension 72,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,1.0677696466445925,1.014095664024353,-0.0536739826202392,1.0901061296463013,0.9598382711410522,-0.130267858505249,0.0765938758850097,1.098006010055542,0.9669245481491088,-0.1310814619064331,0.0774074792861938,1.0,1.0,1.0,1.0
treatment_0024,sentinel2,emb_073,Embedding dimension 73,Coordinate of a learned 768-d image embedding (sentinel1: CROMA SAR_GAP; sentinel2: TerraMind S2L2A mean-pooled tokens); individual dimensions have no standalone physical meaning.,10,0.62312912940979,0.5525723099708557,-0.0705568194389343,0.606177806854248,0.5045698285102844,-0.1016079783439636,0.0310511589050292,0.6237444281578064,0.5294352769851685,-0.0943091511726379,0.0237523317337036,1.0,1.0,1.0,1.0
